,index,runs,time,residual,event_of_run,event_nr,event_mean_residual,event_total_residual,nr_of_days,month,doy,week,country
31923,335051,h103,2003-01-24 12:00:00,743380.5612124342,2,39,733471.8090035212,16136379.798077468,22,1,24,2,ESP
31924,335054,h103,2003-01-27 12:00:00,743380.5612124342,2,39,733471.8090035212,16136379.798077468,22,1,27,2,ESP
31925,335055,h103,2003-01-28 12:00:00,743380.5612124342,2,39,733471.8090035212,16136379.798077468,22,1,28,2,ESP
31926,335058,h103,2003-01-31 12:00:00,710645.1017545911,2,39,733471.8090035212,16136379.798077468,22,1,31,2,ESP
31927,251677,h080,2000-12-04 12:00:00,703364.33359017,3,40,732469.0122323567,16114318.269111848,22,1,339,2,ESP
31928,251678,h080,2000-12-05 12:00:00,703364.33359017,3,40,732469.0122323567,16114318.269111848,22,1,340,2,ESP
31929,251679,h080,2000-12-06 12:00:00,703364.3335901701,3,40,732469.0122323567,16114318.269111848,22,1,341,2,ESP
31930,251680,h080,2000-12-07 12:00:00,703364.33359017,3,40,732469.0122323567,16114318.269111848,22,1,342,2,ESP
31931,251681,h080,2000-12-08 12:00:00,703364.3335901701,3,40,732469.0122323567,16114318.269111848,22,1,343,2,ESP
31932,251684,h080,2000-12-11 12:00:00,703364.3335901701,3,40,732469.0122323567,16114318.269111848,22,1,346,2,ESP
31933,251685,h080,2000-12-12 12:00:00,703364.3335901701,3,40,732469.0122323567,16114318.269111848,22,1,347,2,ESP
31934,251686,h080,2000-12-13 12:00:00,703364.3335901703,3,40,732469.0122323567,16114318.269111848,22,1,348,2,ESP
31935,251687,h080,2000-12-14 12:00:00,703364.3335901701,3,40,732469.0122323567,16114318.269111848,22,1,349,2,ESP
31936,252800,h080,2004-01-01 12:00:00,742418.8602888811,3,40,732469.0122323567,16114318.269111848,22,1,1,2,ESP
31937,252801,h080,2004-01-02 12:00:00,742418.8602888811,3,40,732469.0122323567,16114318.269111848,22,1,2,2,ESP
31938,252804,h080,2004-01-05 12:00:00,755656.3833196805,3,40,732469.0122323567,16114318.269111848,22,1,5,2,ESP
31939,252805,h080,2004-01-06 12:00:00,755656.3833196803,3,40,732469.0122323567,16114318.269111848,22,1,6,2,ESP
31940,252806,h080,2004-01-07 12:00:00,755656.3833196803,3,40,732469.0122323567,16114318.269111848,22,1,7,2,ESP
31941,252807,h080,2004-01-08 12:00:00,755656.3833196803,3,40,732469.0122323567,16114318.269111848,22,1,8,2,ESP
31942,252808,h080,2004-01-09 12:00:00,755656.3833196806,3,40,732469.0122323567,16114318.269111848,22,1,9,2,ESP
31943,252811,h080,2004-01-12 12:00:00,744695.226499759,3,40,732469.0122323567,16114318.269111848,22,1,12,2,ESP
31944,252812,h080,2004-01-13 12:00:00,755656.3833196805,3,40,732469.0122323567,16114318.269111848,22,1,13,2,ESP
31945,252813,h080,2004-01-14 12:00:00,755656.3833196805,3,40,732469.0122323567,16114318.269111848,22,1,14,2,ESP
31946,252814,h080,2004-01-15 12:00:00,755656.3833196805,3,40,732469.0122323567,16114318.269111848,22,1,15,2,ESP
31947,252815,h080,2004-01-16 12:00:00,755656.3833196805,3,40,732469.0122323567,16114318.269111848,22,1,16,2,ESP
31948,252818,h080,2004-01-19 12:00:00,753598.8698456691,3,40,732469.0122323567,16114318.269111848,22,1,19,2,ESP
31949,409702,h124,2000-12-25 12:00:00,700028.4022375986,4,41,727692.6050124838,16009237.310274644,22,1,360,52,ESP
31950,409703,h124,2000-12-26 12:00:00,720739.0932476403,4,41,727692.6050124838,16009237.310274644,22,1,361,52,ESP
31951,409704,h124,2000-12-27 12:00:00,720739.0932476403,4,41,727692.6050124838,16009237.310274644,22,1,362,52,ESP
31952,409705,h124,2000-12-28 12:00:00,720739.0932476404,4,41,727692.6050124838,16009237.310274644,22,1,363,52,ESP
31953,409706,h124,2000-12-29 12:00:00,720739.0932476404,4,41,727692.6050124838,16009237.310274644,22,1,364,52,ESP
31954,409708,h124,2000-12-31 12:00:00,698480.8957012701,4,41,727692.6050124838,16009237.310274644,22,1,366,52,ESP
